t, c	M(t), рад	E(t), рад	Teta(t), с	
808	0.563152	0.963966	1.45647
809	0.563849	0.964932	1.45764
810	0.564546	0.965896	1.4588
811	0.565243	0.966861	1.45997
812	0.56594	0.967825	1.46113
813	0.566637	0.968788	1.46229
814	0.567334	0.969751	1.46345
815	0.568031	0.970713	1.46461
816	0.568728	0.971675	1.46577
817	0.569425	0.972636	1.46693
818	0.570122	0.973597	1.46808
819	0.570818	0.974557	1.46924
820	0.571515	0.975517	1.47039
821	0.572212	0.976476	1.47155
822	0.572909	0.977435	1.4727
823	0.573606	0.978393	1.47385
824	0.574303	0.979351	1.475
825	0.575	0.980308	1.47614
826	0.575697	0.981265	1.47729
827	0.576394	0.982221	1.47843
828	0.577091	0.983177	1.47958
829	0.577788	0.984132	1.48072
830	0.578485	0.985087	1.48186
831	0.579182	0.986041	1.483
832	0.579879	0.986994	1.48414
833	0.580576	0.987947	1.48528
834	0.581273	0.9889	1.48642
835	0.58197	0.989852	1.48755
836	0.582667	0.990804	1.48868
837	0.583364	0.991755	1.48982
838	0.584061	0.992706	1.49095
839	0.584758	0.993656	1.49208
840	0.585455	0.994605	1.49321
841	0.586152	0.995554	1.49434
842	0.586849	0.996503	1.49546
843	0.587546	0.997451	1.49659
844	0.588243	0.998399	1.49771
845	0.58894	0.999346	1.49884
846	0.589637	1.00029	1.49996
847	0.590334	1.00124	1.50108
848	0.591031	1.00218	1.5022
849	0.591728	1.00313	1.50332
850	0.592425	1.00407	1.50444
851	0.593122	1.00502	1.50555
852	0.593819	1.00596	1.50667
853	0.594515	1.0069	1.50778
854	0.595212	1.00785	1.50889
855	0.595909	1.00879	1.51001
856	0.596606	1.00973	1.51112
857	0.597303	1.01067	1.51223
858	0.598	1.01161	1.51333
859	0.598697	1.01255	1.51444
860	0.599394	1.01349	1.51555
861	0.600091	1.01443	1.51665
862	0.600788	1.01537	1.51776
863	0.601485	1.01631	1.51886
864	0.602182	1.01725	1.51996
865	0.602879	1.01818	1.52106
866	0.603576	1.01912	1.52216
867	0.604273	1.02006	1.52326
868	0.60497	1.02099	1.52435
869	0.605667	1.02193	1.52545
870	0.606364	1.02286	1.52654
871	0.607061	1.0238	1.52763
872	0.607758	1.02473	1.52873
873	0.608455	1.02566	1.52982
874	0.609152	1.0266	1.53091
875	0.609849	1.02753	1.532
876	0.610546	1.02846	1.53308
877	0.611243	1.02939	1.53417
878	0.61194	1.03032	1.53525
879	0.612637	1.03125	1.53634
880	0.613334	1.03218	1.53742
881	0.614031	1.03311	1.5385
882	0.614728	1.03404	1.53958
883	0.615425	1.03497	1.54066
884	0.616122	1.0359	1.54174
885	0.616819	1.03682	1.54282
886	0.617515	1.03775	1.5439
887	0.618212	1.03868	1.54497
888	0.618909	1.0396	1.54604
889	0.619606	1.04053	1.54712
890	0.620303	1.04145	1.54819
891	0.621	1.04238	1.54926
892	0.621697	1.0433	1.55033
893	0.622394	1.04423	1.5514
894	0.623091	1.04515	1.55247
895	0.623788	1.04607	1.55353
896	0.624485	1.047	1.5546
897	0.625182	1.04792	1.55566
898	0.625879	1.04884	1.55672
899	0.626576	1.04976	1.55779
900	0.627273	1.05068	1.55885
901	0.62797	1.0516	1.55991
902	0.628667	1.05252	1.56096
903	0.629364	1.05344	1.56202
904	0.630061	1.05436	1.56308
905	0.630758	1.05527	1.56413
906	0.631455	1.05619	1.56519
907	0.632152	1.05711	1.56624
908	0.632849	1.05802	1.56729
909	0.633546	1.05894	1.56834
910	0.634243	1.05986	1.56939
911	0.63494	1.06077	1.57044
912	0.635637	1.06169	1.57149
913	0.636334	1.0626	1.57254
914	0.637031	1.06351	1.57358
915	0.637728	1.06443	1.57463
916	0.638425	1.06534	1.57567
917	0.639122	1.06625	1.57671
918	0.639819	1.06716	1.57776
919	0.640516	1.06808	1.5788
920	0.641212	1.06899	1.57983
921	0.641909	1.0699	1.58087
922	0.642606	1.07081	1.58191
923	0.643303	1.07172	1.58295
924	0.644	1.07263	1.58398
925	0.644697	1.07353	1.58502
926	0.645394	1.07444	1.58605
927	0.646091	1.07535	1.58708
928	0.646788	1.07626	1.58811
929	0.647485	1.07716	1.58914
930	0.648182	1.07807	1.59017
931	0.648879	1.07898	1.5912
932	0.649576	1.07988	1.59222
933	0.650273	1.08079	1.59325
934	0.65097	1.08169	1.59427
935	0.651667	1.0826	1.5953
936	0.652364	1.0835	1.59632
937	0.653061	1.0844	1.59734
938	0.653758	1.08531	1.59836
939	0.654455	1.08621	1.59938
940	0.655152	1.08711	1.6004
941	0.655849	1.08801	1.60142
942	0.656546	1.08891	1.60243
943	0.657243	1.08981	1.60345
944	0.65794	1.09071	1.60446
945	0.658637	1.09161	1.60548
946	0.659334	1.09251	1.60649
947	0.660031	1.09341	1.6075
948	0.660728	1.09431	1.60851
949	0.661425	1.0952	1.60952
950	0.662122	1.0961	1.61053
951	0.662819	1.097	1.61154
952	0.663516	1.0979	1.61254
953	0.664212	1.09879	1.61355
954	0.664909	1.09969	1.61455
955	0.665606	1.10058	1.61555
956	0.666303	1.10148	1.61656
957	0.667	1.10237	1.61756
958	0.667697	1.10326	1.61856
959	0.668394	1.10416	1.61956
960	0.669091	1.10505	1.62056
961	0.669788	1.10594	1.62155
962	0.670485	1.10683	1.62255
963	0.671182	1.10773	1.62354
964	0.671879	1.10862	1.62454
965	0.672576	1.10951	1.62553
966	0.673273	1.1104	1.62652
967	0.67397	1.11129	1.62752
968	0.674667	1.11218	1.62851
969	0.675364	1.11306	1.62949
970	0.676061	1.11395	1.63048
971	0.676758	1.11484	1.63147
972	0.677455	1.11573	1.63246
973	0.678152	1.11662	1.63344
974	0.678849	1.1175	1.63443
975	0.679546	1.11839	1.63541
976	0.680243	1.11927	1.63639
977	0.68094	1.12016	1.63737
978	0.681637	1.12104	1.63835
979	0.682334	1.12193	1.63933
980	0.683031	1.12281	1.64031
981	0.683728	1.1237	1.64129
982	0.684425	1.12458	1.64227
983	0.685122	1.12546	1.64324
984	0.685819	1.12634	1.64422
985	0.686516	1.12723	1.64519
986	0.687213	1.12811	1.64616
987	0.687909	1.12899	1.64714
988	0.688606	1.12987	1.64811
989	0.689303	1.13075	1.64908
990	0.69	1.13163	1.65005
991	0.690697	1.13251	1.65101
992	0.691394	1.13339	1.65198
993	0.692091	1.13426	1.65295
994	0.692788	1.13514	1.65391
995	0.693485	1.13602	1.65488
996	0.694182	1.1369	1.65584
997	0.694879	1.13777	1.6568
998	0.695576	1.13865	1.65776
999	0.696273	1.13953	1.65873
1000	0.69697	1.1404	1.65968
1001	0.697667	1.14128	1.66064
1002	0.698364	1.14215	1.6616
1003	0.699061	1.14302	1.66256
1004	0.699758	1.1439	1.66351
1005	0.700455	1.14477	1.66447
1006	0.701152	1.14564	1.66542
1007	0.701849	1.14652	1.66638
1008	0.702546	1.14739	1.66733
1009	0.703243	1.14826	1.66828
1010	0.70394	1.14913	1.66923
1011	0.704637	1.15	1.67018
1012	0.705334	1.15087	1.67113
1013	0.706031	1.15174	1.67208
1014	0.706728	1.15261	1.67302
1015	0.707425	1.15348	1.67397
1016	0.708122	1.15435	1.67491
1017	0.708819	1.15522	1.67586
1018	0.709516	1.15608	1.6768
1019	0.710213	1.15695	1.67774
1020	0.710909	1.15782	1.67868
1021	0.711606	1.15869	1.67962
1022	0.712303	1.15955	1.68056
1023	0.713	1.16042	1.6815
1024	0.713697	1.16128	1.68244
1025	0.714394	1.16215	1.68338
1026	0.715091	1.16301	1.68431
1027	0.715788	1.16388	1.68525
1028	0.716485	1.16474	1.68618
1029	0.717182	1.1656	1.68711
1030	0.717879	1.16646	1.68804
1031	0.718576	1.16733	1.68898
1032	0.719273	1.16819	1.68991
1033	0.71997	1.16905	1.69084
1034	0.720667	1.16991	1.69176
1035	0.721364	1.17077	1.69269
1036	0.722061	1.17163	1.69362
1037	0.722758	1.17249	1.69455
1038	0.723455	1.17335	1.69547
1039	0.724152	1.17421	1.69639
1040	0.724849	1.17507	1.69732
1041	0.725546	1.17593	1.69824
1042	0.726243	1.17679	1.69916
1043	0.72694	1.17764	1.70008
1044	0.727637	1.1785	1.701
1045	0.728334	1.17936	1.70192
1046	0.729031	1.18021	1.70284
1047	0.729728	1.18107	1.70376
1048	0.730425	1.18192	1.70467
1049	0.731122	1.18278	1.70559
1050	0.731819	1.18363	1.7065
1051	0.732516	1.18449	1.70742
1052	0.733213	1.18534	1.70833
1053	0.733909	1.18619	1.70924
1054	0.734606	1.18705	1.71015
1055	0.735303	1.1879	1.71106
1056	0.736	1.18875	1.71197
1057	0.736697	1.1896	1.71288
1058	0.737394	1.19046	1.71379
1059	0.738091	1.19131	1.7147
1060	0.738788	1.19216	1.7156
1061	0.739485	1.19301	1.71651
1062	0.740182	1.19386	1.71741
1063	0.740879	1.19471	1.71832
1064	0.741576	1.19556	1.71922
1065	0.742273	1.1964	1.72012
1066	0.74297	1.19725	1.72102
1067	0.743667	1.1981	1.72192
1068	0.744364	1.19895	1.72282
1069	0.745061	1.19979	1.72372
1070	0.745758	1.20064	1.72462
1071	0.746455	1.20149	1.72551
1072	0.747152	1.20233	1.72641
1073	0.747849	1.20318	1.7273
1074	0.748546	1.20402	1.7282
1075	0.749243	1.20487	1.72909
1076	0.74994	1.20571	1.72998
1077	0.750637	1.20656	1.73088
1078	0.751334	1.2074	1.73177
1079	0.752031	1.20824	1.73266
1080	0.752728	1.20908	1.73355
1081	0.753425	1.20993	1.73443
1082	0.754122	1.21077	1.73532
1083	0.754819	1.21161	1.73621
1084	0.755516	1.21245	1.73709
1085	0.756213	1.21329	1.73798
1086	0.75691	1.21413	1.73886
1087	0.757606	1.21497	1.73975
1088	0.758303	1.21581	1.74063
1089	0.759	1.21665	1.74151
1090	0.759697	1.21749	1.74239
1091	0.760394	1.21833	1.74327
1092	0.761091	1.21917	1.74415
1093	0.761788	1.22	1.74503
1094	0.762485	1.22084	1.74591
1095	0.763182	1.22168	1.74679
1096	0.763879	1.22251	1.74766
1097	0.764576	1.22335	1.74854
1098	0.765273	1.22419	1.74941
1099	0.76597	1.22502	1.75028
1100	0.766667	1.22586	1.75116
1101	0.767364	1.22669	1.75203
1102	0.768061	1.22752	1.7529
1103	0.768758	1.22836	1.75377
1104	0.769455	1.22919	1.75464
1105	0.770152	1.23002	1.75551
1106	0.770849	1.23086	1.75638
1107	0.771546	1.23169	1.75725
1108	0.772243	1.23252	1.75811
1109	0.77294	1.23335	1.75898
1110	0.773637	1.23418	1.75984
1111	0.774334	1.23501	1.76071
1112	0.775031	1.23584	1.76157
1113	0.775728	1.23667	1.76243
1114	0.776425	1.2375	1.7633
1115	0.777122	1.23833	1.76416
1116	0.777819	1.23916	1.76502
1117	0.778516	1.23999	1.76588
1118	0.779213	1.24082	1.76674
1119	0.77991	1.24165	1.76759
1120	0.780606	1.24247	1.76845
1121	0.781303	1.2433	1.76931
1122	0.782	1.24413	1.77016
1123	0.782697	1.24495	1.77102
1124	0.783394	1.24578	1.77187
1125	0.784091	1.2466	1.77272
1126	0.784788	1.24743	1.77358
1127	0.785485	1.24825	1.77443
1128	0.786182	1.24908	1.77528
1129	0.786879	1.2499	1.77613
1130	0.787576	1.25073	1.77698
1131	0.788273	1.25155	1.77783
1132	0.78897	1.25237	1.77868
1133	0.789667	1.25319	1.77952
1134	0.790364	1.25402	1.78037
1135	0.791061	1.25484	1.78121
1136	0.791758	1.25566	1.78206
1137	0.792455	1.25648	1.7829
1138	0.793152	1.2573	1.78375
1139	0.793849	1.25812	1.78459
1140	0.794546	1.25894	1.78543
1141	0.795243	1.25976	1.78627
1142	0.79594	1.26058	1.78711
1143	0.796637	1.2614	1.78795
1144	0.797334	1.26222	1.78879
1145	0.798031	1.26303	1.78963
1146	0.798728	1.26385	1.79047
1147	0.799425	1.26467	1.7913
1148	0.800122	1.26549	1.79214
1149	0.800819	1.2663	1.79297
1150	0.801516	1.26712	1.79381
1151	0.802213	1.26794	1.79464
1152	0.80291	1.26875	1.79548
1153	0.803607	1.26957	1.79631
1154	0.804303	1.27038	1.79714
1155	0.805	1.27119	1.79797
1156	0.805697	1.27201	1.7988
1157	0.806394	1.27282	1.79963
1158	0.807091	1.27364	1.80046
1159	0.807788	1.27445	1.80128
1160	0.808485	1.27526	1.80211
1161	0.809182	1.27607	1.80294
1162	0.809879	1.27689	1.80376
1163	0.810576	1.2777	1.80459
1164	0.811273	1.27851	1.80541
1165	0.81197	1.27932	1.80624
1166	0.812667	1.28013	1.80706
1167	0.813364	1.28094	1.80788
1168	0.814061	1.28175	1.8087
1169	0.814758	1.28256	1.80952
1170	0.815455	1.28337	1.81034
1171	0.816152	1.28418	1.81116
1172	0.816849	1.28498	1.81198
1173	0.817546	1.28579	1.8128
1174	0.818243	1.2866	1.81361
1175	0.81894	1.28741	1.81443
1176	0.819637	1.28821	1.81524
1177	0.820334	1.28902	1.81606
1178	0.821031	1.28983	1.81687
1179	0.821728	1.29063	1.81769
1180	0.822425	1.29144	1.8185
1181	0.823122	1.29224	1.81931
1182	0.823819	1.29305	1.82012
1183	0.824516	1.29385	1.82093
1184	0.825213	1.29466	1.82174
1185	0.82591	1.29546	1.82255
1186	0.826607	1.29626	1.82336
1187	0.827303	1.29707	1.82417
1188	0.828	1.29787	1.82497
1189	0.828697	1.29867	1.82578
1190	0.829394	1.29947	1.82659
1191	0.830091	1.30028	1.82739
1192	0.830788	1.30108	1.8282
1193	0.831485	1.30188	1.829
1194	0.832182	1.30268	1.8298
1195	0.832879	1.30348	1.8306
1196	0.833576	1.30428	1.83141
1197	0.834273	1.30508	1.83221
1198	0.83497	1.30588	1.83301
1199	0.835667	1.30668	1.83381
1200	0.836364	1.30748	1.8346
1201	0.837061	1.30827	1.8354
1202	0.837758	1.30907	1.8362
1203	0.838455	1.30987	1.837
1204	0.839152	1.31067	1.83779
1205	0.839849	1.31146	1.83859
1206	0.840546	1.31226	1.83938
1207	0.841243	1.31306	1.84017
1208	0.84194	1.31385	1.84097
1209	0.842637	1.31465	1.84176
1210	0.843334	1.31544	1.84255
1211	0.844031	1.31624	1.84334
1212	0.844728	1.31703	1.84413
1213	0.845425	1.31783	1.84492
1214	0.846122	1.31862	1.84571
1215	0.846819	1.31941	1.8465
1216	0.847516	1.32021	1.84729
1217	0.848213	1.321	1.84808
1218	0.84891	1.32179	1.84886
1219	0.849607	1.32258	1.84965
1220	0.850304	1.32337	1.85043
1221	0.851	1.32417	1.85122
1222	0.851697	1.32496	1.852
1223	0.852394	1.32575	1.85278
1224	0.853091	1.32654	1.85357
1225	0.853788	1.32733	1.85435
1226	0.854485	1.32812	1.85513
1227	0.855182	1.32891	1.85591
1228	0.855879	1.3297	1.85669
1229	0.856576	1.33048	1.85747
1230	0.857273	1.33127	1.85825
1231	0.85797	1.33206	1.85902
1232	0.858667	1.33285	1.8598
1233	0.859364	1.33364	1.86058
1234	0.860061	1.33442	1.86135
1235	0.860758	1.33521	1.86213
1236	0.861455	1.336	1.8629
1237	0.862152	1.33678	1.86368
1238	0.862849	1.33757	1.86445
1239	0.863546	1.33835	1.86522
1240	0.864243	1.33914	1.86599
1241	0.86494	1.33992	1.86677
1242	0.865637	1.34071	1.86754
1243	0.866334	1.34149	1.86831
1244	0.867031	1.34228	1.86908
1245	0.867728	1.34306	1.86984
1246	0.868425	1.34384	1.87061
1247	0.869122	1.34462	1.87138
1248	0.869819	1.34541	1.87215
1249	0.870516	1.34619	1.87291
1250	0.871213	1.34697	1.87368
1251	0.87191	1.34775	1.87444
1252	0.872607	1.34853	1.87521
1253	0.873304	1.34931	1.87597
1254	0.874	1.35009	1.87673
1255	0.874697	1.35088	1.8775
1256	0.875394	1.35165	1.87826
1257	0.876091	1.35243	1.87902
1258	0.876788	1.35321	1.87978
1259	0.877485	1.35399	1.88054
1260	0.878182	1.35477	1.8813
1261	0.878879	1.35555	1.88206
1262	0.879576	1.35633	1.88281
1263	0.880273	1.3571	1.88357
1264	0.88097	1.35788	1.88433
1265	0.881667	1.35866	1.88508
1266	0.882364	1.35944	1.88584
1267	0.883061	1.36021	1.88659
1268	0.883758	1.36099	1.88735
1269	0.884455	1.36176	1.8881
1270	0.885152	1.36254	1.88885
1271	0.885849	1.36331	1.88961
1272	0.886546	1.36409	1.89036
1273	0.887243	1.36486	1.89111
1274	0.88794	1.36564	1.89186
1275	0.888637	1.36641	1.89261
1276	0.889334	1.36718	1.89336
1277	0.890031	1.36796	1.89411
1278	0.890728	1.36873	1.89485
1279	0.891425	1.3695	1.8956
1280	0.892122	1.37027	1.89635
1281	0.892819	1.37105	1.8971
1282	0.893516	1.37182	1.89784
1283	0.894213	1.37259	1.89859
1284	0.89491	1.37336	1.89933
1285	0.895607	1.37413	1.90007
1286	0.896304	1.3749	1.90082
1287	0.897	1.37567	1.90156
1288	0.897697	1.37644	1.9023
1289	0.898394	1.37721	1.90304
1290	0.899091	1.37798	1.90378
1291	0.899788	1.37875	1.90452
1292	0.900485	1.37952	1.90526
1293	0.901182	1.38028	1.906
1294	0.901879	1.38105	1.90674
1295	0.902576	1.38182	1.90748
1296	0.903273	1.38259	1.90821
1297	0.90397	1.38335	1.90895
1298	0.904667	1.38412	1.90969
1299	0.905364	1.38489	1.91042
1300	0.906061	1.38565	1.91116
1301	0.906758	1.38642	1.91189
1302	0.907455	1.38718	1.91262
1303	0.908152	1.38795	1.91336
1304	0.908849	1.38871	1.91409
1305	0.909546	1.38948	1.91482
1306	0.910243	1.39024	1.91555
1307	0.91094	1.391	1.91628
1308	0.911637	1.39177	1.91701
1309	0.912334	1.39253	1.91774
1310	0.913031	1.39329	1.91847
1311	0.913728	1.39406	1.9192
1312	0.914425	1.39482	1.91993
1313	0.915122	1.39558	1.92065
1314	0.915819	1.39634	1.92138
1315	0.916516	1.3971	1.92211
1316	0.917213	1.39786	1.92283
1317	0.91791	1.39863	1.92356
1318	0.918607	1.39939	1.92428
1319	0.919304	1.40015	1.925
1320	0.920001	1.40091	1.92573
1321	0.920697	1.40167	1.92645
1322	0.921394	1.40242	1.92717
1323	0.922091	1.40318	1.92789
1324	0.922788	1.40394	1.92861
1325	0.923485	1.4047	1.92933
1326	0.924182	1.40546	1.93005
1327	0.924879	1.40622	1.93077
1328	0.925576	1.40697	1.93149
1329	0.926273	1.40773	1.93221
1330	0.92697	1.40849	1.93292
1331	0.927667	1.40924	1.93364
1332	0.928364	1.41	1.93436
1333	0.929061	1.41076	1.93507
1334	0.929758	1.41151	1.93579
1335	0.930455	1.41227	1.9365
1336	0.931152	1.41302	1.93722
1337	0.931849	1.41378	1.93793
1338	0.932546	1.41453	1.93864
1339	0.933243	1.41528	1.93935
1340	0.93394	1.41604	1.94007
1341	0.934637	1.41679	1.94078
1342	0.935334	1.41755	1.94149
1343	0.936031	1.4183	1.9422
1344	0.936728	1.41905	1.94291
1345	0.937425	1.4198	1.94362
1346	0.938122	1.42055	1.94432
1347	0.938819	1.42131	1.94503
1348	0.939516	1.42206	1.94574
1349	0.940213	1.42281	1.94645
1350	0.94091	1.42356	1.94715
1351	0.941607	1.42431	1.94786
1352	0.942304	1.42506	1.94856
1353	0.943001	1.42581	1.94927
1354	0.943697	1.42656	1.94997
1355	0.944394	1.42731	1.95067
1356	0.945091	1.42806	1.95138
1357	0.945788	1.42881	1.95208
1358	0.946485	1.42956	1.95278
1359	0.947182	1.4303	1.95348
1360	0.947879	1.43105	1.95418
1361	0.948576	1.4318	1.95488
1362	0.949273	1.43255	1.95558
1363	0.94997	1.43329	1.95628
1364	0.950667	1.43404	1.95698
1365	0.951364	1.43479	1.95768
1366	0.952061	1.43553	1.95837
1367	0.952758	1.43628	1.95907
1368	0.953455	1.43703	1.95977
1369	0.954152	1.43777	1.96046
1370	0.954849	1.43852	1.96116
1371	0.955546	1.43926	1.96185
1372	0.956243	1.44001	1.96255
1373	0.95694	1.44075	1.96324
1374	0.957637	1.44149	1.96393
1375	0.958334	1.44224	1.96463
1376	0.959031	1.44298	1.96532
1377	0.959728	1.44372	1.96601
1378	0.960425	1.44447	1.9667
1379	0.961122	1.44521	1.96739
1380	0.961819	1.44595	1.96808
1381	0.962516	1.44669	1.96877
1382	0.963213	1.44743	1.96946
1383	0.96391	1.44818	1.97015
1384	0.964607	1.44892	1.97084
1385	0.965304	1.44966	1.97152
1386	0.966001	1.4504	1.97221
1387	0.966698	1.45114	1.9729
1388	0.967394	1.45188	1.97358
1389	0.968091	1.45262	1.97427
1390	0.968788	1.45336	1.97495
1391	0.969485	1.4541	1.97564
1392	0.970182	1.45484	1.97632
1393	0.970879	1.45557	1.977
1394	0.971576	1.45631	1.97769
1395	0.972273	1.45705	1.97837
1396	0.97297	1.45779	1.97905
1397	0.973667	1.45853	1.97973
1398	0.974364	1.45926	1.98041
1399	0.975061	1.46	1.98109
1400	0.975758	1.46074	1.98177
1401	0.976455	1.46147	1.98245
1402	0.977152	1.46221	1.98313
1403	0.977849	1.46294	1.98381
1404	0.978546	1.46368	1.98448
1405	0.979243	1.46441	1.98516
1406	0.97994	1.46515	1.98584
1407	0.980637	1.46588	1.98651
1408	0.981334	1.46662	1.98719
1409	0.982031	1.46735	1.98786
1410	0.982728	1.46809	1.98854
1411	0.983425	1.46882	1.98921
1412	0.984122	1.46955	1.98988
1413	0.984819	1.47029	1.99056
1414	0.985516	1.47102	1.99123
1415	0.986213	1.47175	1.9919
1416	0.98691	1.47248	1.99257
1417	0.987607	1.47322	1.99324
1418	0.988304	1.47395	1.99391
1419	0.989001	1.47468	1.99458
1420	0.989698	1.47541	1.99525
1421	0.990394	1.47614	1.99592
1422	0.991091	1.47687	1.99659
1423	0.991788	1.4776	1.99726
1424	0.992485	1.47833	1.99793
1425	0.993182	1.47906	1.99859
1426	0.993879	1.47979	1.99926
1427	0.994576	1.48052	1.99992
1428	0.995273	1.48125	2.00059
1429	0.99597	1.48198	2.00125
1430	0.996667	1.48271	2.00192
1431	0.997364	1.48343	2.00258
1432	0.998061	1.48416	2.00325
1433	0.998758	1.48489	2.00391
1434	0.999455	1.48562	2.00457
1435	1.00015	1.48634	2.00523
1436	1.00085	1.48707	2.0059
1437	1.00155	1.4878	2.00656
1438	1.00224	1.48852	2.00722
1439	1.00294	1.48925	2.00788
1440	1.00364	1.48997	2.00854
1441	1.00433	1.4907	2.0092
1442	1.00503	1.49142	2.00985
1443	1.00573	1.49215	2.01051
1444	1.00642	1.49287	2.01117
1445	1.00712	1.4936	2.01183
1446	1.00782	1.49432	2.01248
1447	1.00852	1.49505	2.01314
1448	1.00921	1.49577	2.0138
1449	1.00991	1.49649	2.01445
1450	1.01061	1.49722	2.01511
1451	1.0113	1.49794	2.01576
1452	1.012	1.49866	2.01641
1453	1.0127	1.49938	2.01707
1454	1.01339	1.50011	2.01772
1455	1.01409	1.50083	2.01837
1456	1.01479	1.50155	2.01902
1457	1.01549	1.50227	2.01967
1458	1.01618	1.50299	2.02033
1459	1.01688	1.50371	2.02098
1460	1.01758	1.50443	2.02163
1461	1.01827	1.50515	2.02228
1462	1.01897	1.50587	2.02292
1463	1.01967	1.50659	2.02357
1464	1.02036	1.50731	2.02422
1465	1.02106	1.50803	2.02487
1466	1.02176	1.50875	2.02552
1467	1.02246	1.50947	2.02616
1468	1.02315	1.51019	2.02681
1469	1.02385	1.5109	2.02745
1470	1.02455	1.51162	2.0281
1471	1.02524	1.51234	2.02875
1472	1.02594	1.51306	2.02939
1473	1.02664	1.51377	2.03003
1474	1.02733	1.51449	2.03068
1475	1.02803	1.51521	2.03132
1476	1.02873	1.51592	2.03196
1477	1.02942	1.51664	2.0326
1478	1.03012	1.51735	2.03325
1479	1.03082	1.51807	2.03389
1480	1.03152	1.51879	2.03453
1481	1.03221	1.5195	2.03517
1482	1.03291	1.52022	2.03581
1483	1.03361	1.52093	2.03645
1484	1.0343	1.52164	2.03709
1485	1.035	1.52236	2.03772
1486	1.0357	1.52307	2.03836
1487	1.03639	1.52379	2.039
1488	1.03709	1.5245	2.03964
1489	1.03779	1.52521	2.04027
1490	1.03849	1.52592	2.04091
1491	1.03918	1.52664	2.04155
1492	1.03988	1.52735	2.04218
1493	1.04058	1.52806	2.04282
1494	1.04127	1.52877	2.04345
1495	1.04197	1.52948	2.04408
1496	1.04267	1.53019	2.04472
1497	1.04336	1.53091	2.04535
1498	1.04406	1.53162	2.04598
1499	1.04476	1.53233	2.04661
1500	1.04546	1.53304	2.04725
1501	1.04615	1.53375	2.04788
1502	1.04685	1.53446	2.04851
1503	1.04755	1.53517	2.04914
1504	1.04824	1.53588	2.04977
1505	1.04894	1.53658	2.0504
